pas_id	chrom	start	end	strand	assigned_gene_id	n_samestrand_gene_bodies	gene_name	gene_biotype	n_pairs_replicated	max_patient_support	max_abs_effect	disclosure
20531	1	94897207	94897211	-	ENSG00000117519	1	CNN3	protein_coding	1	2	0.45065	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
20682	1	97077738	97078284	-	ENSG00000188641	1	DPYD	protein_coding	3	5	0.34886	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
21173	1	100026371	100026892	+	ENSG00000117620	2	SLC35A3	protein_coding	2	5	0.79542	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
21285	1	100291776	100291777	+	ENSG00000137996	1	RTCA	protein_coding	1	2	0.43652	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
21492	1	100981369	100981757	+	ENSG00000162695	1	SLC30A7	protein_coding	2	2	0.37933	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
21646	1	103664397	103664554	+	ENSG00000237763	1	AMY1A	protein_coding	4	2	0.90385	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
21647	1	103687414	103687421	-	ENSG00000174876	1	AMY1B	protein_coding	2	2	0.86518	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22023	1	108638935	108639410	+	ENSG00000162636	1	FAM102B	protein_coding	1	4	0.53632	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22231	1	109062480	109062564	-	ENSG00000197780	1	TAF13	protein_coding	2	4	0.65679	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22373	1	109401849	109401931	-	ENSG00000143106	1	PSMA5	protein_coding	1	2	0.24901	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22470	1	109661334	109661705	+	ENSG00000168765	1	GSTM4	protein_coding	2	2	0.40898	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22529	1	110021776	110022503	+	ENSG00000168710	1	AHCYL1	protein_coding	1	3	0.45132	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22599	1	110362847	110363151	-	ENSG00000168679	1	SLC16A4	protein_coding	3	2	0.96552	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22609	1	110375095	110375588	-	ENSG00000168679	1	SLC16A4	protein_coding	3	2	0.91986	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22729	1	110899399	110900041	+	ENSG00000143119	1	CD53	protein_coding	3	2	0.12324	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22767	1	110947796	110950425	-	ENSG00000121931	1	LRIF1	protein_coding	1	2	0.35098	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22926	1	111478018	111478208	+	ENSG00000143110	1	C1orf162	protein_coding	9	5	0.69107	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
22928	1	111478478	111478512	+	ENSG00000143110	1	C1orf162	protein_coding	1	2	0.18024	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23015	1	111712945	111713170	+	ENSG00000116473	1	RAP1A	protein_coding	5	5	0.22374	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23230	1	112670944	112671071	+	ENSG00000116489	1	CAPZA1	protein_coding	2	2	0.26166	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23231	1	112671297	112671616	+	ENSG00000116489	1	CAPZA1	protein_coding	5	5	0.33133	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23537	1	113697206	113697618	-	ENSG00000116793	1	PHTF1	protein_coding	1	2	0.25620	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23620	1	113813810	113814176	-	ENSG00000134242	1	PTPN22	protein_coding	3	5	0.59335	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23740	1	113977784	113977869	+	ENSG00000163349	1	HIPK1	protein_coding	2	2	0.46646	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23851	1	114567665	114568122	-	ENSG00000116752	1	BCAS2	protein_coding	1	2	0.28882	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23898	1	114716912	114716923	-	ENSG00000009307	1	CSDE1	protein_coding	4	4	0.38210	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
23899	1	114717291	114717292	-	ENSG00000009307	1	CSDE1	protein_coding	2	2	0.32906	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
24074	1	116404589	116404774	+	ENSG00000163399	1	ATP1A1	protein_coding	3	4	0.29139	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
24127	1	116514533	116514666	-	ENSG00000116815	1	CD58	protein_coding	5	5	0.49494	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
24406	1	117624280	117624916	+	ENSG00000183508	1	TENT5C	protein_coding	1	2	0.40675	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
24701	1	119912053	119912701	-	ENSG00000134250	1	NOTCH2	protein_coding	6	5	0.48642	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
25241	1	120793873	120793884	+	ENSG00000286106	2	AC253572.1	protein_coding	4	4	0.42409	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
25274	1	120841615	120842215	+	ENSG00000273136	1	NBPF26	protein_coding	3	5	0.42621	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
26442	1	145669964	145670585	+	ENSG00000117262	1	GPR89A	protein_coding	2	2	0.28392	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
26469	1	145744430	145745136	-	ENSG00000265491	1	RNF115	protein_coding	1	3	0.21004	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
26586	1	145921555	145921974	-	ENSG00000265241	1	RBM8A	protein_coding	2	3	0.12389	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
26589	1	145923565	145924256	-	ENSG00000265241	1	RBM8A	protein_coding	1	2	0.19257	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
26649	1	145993317	145993415	-	ENSG00000265972	1	TXNIP	protein_coding	3	3	0.21963	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
26684	1	146064697	146065236	-	ENSG00000271425	1	NBPF10	protein_coding	7	5	0.35493	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
26998	1	147183981	147184674	-	ENSG00000131781	1	FMO5	protein_coding	4	3	0.41794	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27002	1	147186260	147186560	-	ENSG00000131781	1	FMO5	protein_coding	2	3	0.43972	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27149	1	147992841	147993519	+	ENSG00000188092	1	GPR89B	protein_coding	2	2	0.30664	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27193	1	148102045	148102620	-	ENSG00000263956	1	NBPF11	protein_coding	1	2	0.43610	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27346	1	148531384	148531923	-	ENSG00000270629	1	NBPF14	protein_coding	6	4	0.37669	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27629	1	148932723	148932728	+	ENSG00000178104	1	PDE4DIP	protein_coding	3	3	0.44779	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27666	1	148981367	148981817	+	ENSG00000178104	1	PDE4DIP	protein_coding	4	4	0.52009	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27687	1	149054032	149054167	-	ENSG00000269713	1	NBPF9	protein_coding	1	2	0.30678	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
27968	1	149464137	149464210	+	ENSG00000286219	2	NOTCH2NLC	protein_coding	3	5	0.30427	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28013	1	149556226	149556256	+	ENSG00000286185	2	AC242842.3	protein_coding	2	4	0.40007	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28206	1	149833363	149833739	+	ENSG00000270882	1	H4C14	protein_coding	1	2	0.31551	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28220	1	149841871	149842188	-	ENSG00000203812	1	H2AC18	protein_coding	1	2	0.48429	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28236	1	149851623	149851940	+	ENSG00000272196	1	H2AC19	protein_coding	1	2	0.47140	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28564	1	150441318	150442153	+	ENSG00000163125	1	RPRD2	protein_coding	1	2	0.41042	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28654	1	150560562	150560937	+	ENSG00000143382	1	ADAMTSL4	protein_coding	1	3	0.68399	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28677	1	150574555	150574558	-	ENSG00000143384	1	MCL1	protein_coding	9	5	0.35170	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28678	1	150574664	150574759	-	ENSG00000143384	1	MCL1	protein_coding	4	2	0.26322	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28679	1	150575067	150575150	-	ENSG00000143384	1	MCL1	protein_coding	2	2	0.37644	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28681	1	150575884	150576220	-	ENSG00000143384	1	MCL1	protein_coding	8	4	0.46886	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28684	1	150577184	150577254	-	ENSG00000143384	1	MCL1	protein_coding	7	3	0.30386	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28739	1	150622124	150622125	-	ENSG00000143420	1	ENSA	protein_coding	6	6	0.33570	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28741	1	150622387	150622593	-	ENSG00000143420	1	ENSA	protein_coding	3	2	0.34057	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28743	1	150623280	150624046	-	ENSG00000143420	1	ENSA	protein_coding	2	6	0.17539	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28744	1	150624545	150625753	-	ENSG00000143420	1	ENSA	protein_coding	1	2	0.09174	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28746	1	150626704	150627490	-	ENSG00000143420	1	ENSA	protein_coding	2	4	0.17461	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28816	1	150730184	150730278	-	ENSG00000163131	1	CTSS	protein_coding	13	6	0.77164	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28817	1	150730771	150730772	-	ENSG00000163131	1	CTSS	protein_coding	1	2	0.23568	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28819	1	150732064	150732075	-	ENSG00000163131	1	CTSS	protein_coding	1	2	0.09894	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28820	1	150732381	150732607	-	ENSG00000163131	1	CTSS	protein_coding	8	4	0.27614	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28823	1	150732918	150733078	-	ENSG00000163131	1	CTSS	protein_coding	9	5	0.61365	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28978	1	151050984	151051062	-	ENSG00000197622	1	CDC42SE1	protein_coding	3	2	0.44494	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
28997	1	151068064	151068494	+	ENSG00000213190	1	MLLT11	protein_coding	1	2	0.73329	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29045	1	151169132	151169174	+	ENSG00000163156	1	SCNM1	protein_coding	1	2	0.63930	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29104	1	151249154	151249531	+	ENSG00000143398	1	PIP5K1A	protein_coding	1	2	0.47560	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29167	1	151340639	151341017	-	ENSG00000143390	1	RFX5	protein_coding	1	2	0.37837	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29188	1	151402722	151403162	-	ENSG00000143442	1	POGZ	protein_coding	3	2	0.34515	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29192	1	151404204	151404962	-	ENSG00000143442	1	POGZ	protein_coding	4	2	0.30848	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29255	1	151538255	151538692	+	ENSG00000143375	1	CGN	protein_coding	1	2	0.77381	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29557	1	153614572	153614635	-	ENSG00000189334	1	S100A14	protein_coding	2	2	0.81538	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29807	1	153991646	153991668	+	ENSG00000177954	1	RPS27	protein_coding	1	2	0.04867	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29809	1	153992153	153992216	+	ENSG00000177954	1	RPS27	protein_coding	1	2	0.18424	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29874	1	154156355	154156473	-	ENSG00000143549	1	TPM3	protein_coding	1	4	0.13598	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29876	1	154156834	154156835	-	ENSG00000143549	1	TPM3	protein_coding	4	4	0.34480	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29877	1	154156947	154157105	-	ENSG00000143549	1	TPM3	protein_coding	2	3	0.28372	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29878	1	154157284	154157377	-	ENSG00000143549	1	TPM3	protein_coding	1	3	0.19514	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29918	1	154206719	154206852	-	ENSG00000143612	1	C1orf43	protein_coding	3	4	0.35764	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29963	1	154263498	154263504	+	ENSG00000143569	1	UBAP2L	protein_coding	3	4	0.30438	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
29966	1	154270236	154271944	+	ENSG00000143569	1	UBAP2L	protein_coding	1	3	0.23145	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30079	1	154582056	154582103	-	ENSG00000160710	1	ADAR	protein_coding	5	6	0.56456	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30080	1	154582287	154582295	-	ENSG00000160710	1	ADAR	protein_coding	4	2	0.44285	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30135	1	154924739	154924740	-	ENSG00000163344	1	PMVK	protein_coding	1	3	0.26124	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30149	1	154944079	154944080	-	ENSG00000163346	1	PBXIP1	protein_coding	1	2	0.29070	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30159	1	154957020	154957410	-	ENSG00000163348	1	PYGO2	protein_coding	1	2	0.41663	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30214	1	155134853	155134935	+	ENSG00000169242	1	EFNA1	protein_coding	12	7	0.88683	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30296	1	155262867	155263296	-	ENSG00000176444	1	CLK2	protein_coding	1	2	0.66709	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30332	1	155335262	155335274	-	ENSG00000116539	1	ASH1L	protein_coding	1	2	0.16912	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30333	1	155335385	155336501	-	ENSG00000116539	1	ASH1L	protein_coding	1	4	0.22092	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30610	1	155738302	155738529	+	ENSG00000132676	1	DAP3	protein_coding	2	3	0.19295	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30617	1	155749716	155750120	-	ENSG00000116580	1	GON4L	protein_coding	1	2	0.42094	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
30710	1	155897738	155898207	-	ENSG00000143622	1	RIT1	protein_coding	1	2	0.35217	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
