pas_id	chrom	start	end	strand	assigned_gene_id	context	n_samestrand_gene_bodies	utr3_gene_ids	in_own_gene_body	exonic_any_gene	panel	gtf
79566	11	57788907	57789709	+	ENSG00000288534	own-gene 3' UTR	3	ENSG00000288534	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
324566	3	131001321	131002239	+	ENSG00000017260	own-gene 3' UTR	1	ENSG00000017260	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
195020	17	42313381	42313819	-	ENSG00000168610	own-gene 3' UTR	1	ENSG00000168610	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
350694	4	102538648	102539271	+	ENSG00000109320	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
386410	5	171406733	171406734	+	ENSG00000181163	own-gene 3' UTR	1	ENSG00000181163	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
81228	11	64349828	64350778	+	ENSG00000168071	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
157008	15	60361893	60362448	-	ENSG00000182718	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
157036	15	60388405	60389315	-	ENSG00000182718	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
384401	5	151742821	151742822	-	ENSG00000177556	own-gene 3' UTR	1	ENSG00000177556	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
462424	8	117799362	117799850	-	ENSG00000182197	own-gene 3' UTR	1	ENSG00000182197	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
80643	11	62672372	62672380	+	ENSG00000214756	other-gene 3' UTR	1	ENSG00000204922	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
375632	5	96774682	96774683	+	ENSG00000153113	own-gene 3' UTR	1	ENSG00000153113	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
125961	13	48261231	48261388	+	ENSG00000136156	own-gene 3' UTR	1	ENSG00000136156	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
201367	17	63702831	63703233	-	ENSG00000266173	own-gene 3' UTR	2	ENSG00000125695,ENSG00000266173	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
388365	5	179842047	179843695	+	ENSG00000161011	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
155456	15	52547100	52547244	-	ENSG00000128989	own-gene 3' UTR	1	ENSG00000128989	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
375622	5	96773052	96773055	+	ENSG00000153113	own-gene 3' UTR	1	ENSG00000153113	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
347596	4	82818660	82818719	-	ENSG00000138674	own-gene 3' UTR	1	ENSG00000138674	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
30079	1	154582056	154582103	-	ENSG00000160710	own-gene 3' UTR	1	ENSG00000160710	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
239235	2	28800940	28801037	+	ENSG00000213639	own-gene 3' UTR	2	ENSG00000213639	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
368577	5	61430652	61431672	+	ENSG00000130449	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
279146	20	17600618	17601109	+	ENSG00000125868	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
346591	4	77047154	77047260	-	ENSG00000118816	own-gene 3' UTR	1	ENSG00000118816	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
79588	11	57818777	57819405	+	ENSG00000288534	other-gene 3' UTR	1	ENSG00000198561	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
388345	5	179829090	179830020	+	ENSG00000161011	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
80995	11	63759645	63759891	+	ENSG00000133318	own-gene 3' UTR	1	ENSG00000133318	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
81230	11	64357524	64357534	+	ENSG00000168071	own-gene 3' UTR	1	ENSG00000168071	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
237617	2	24357775	24358564	-	ENSG00000198399	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
318817	3	105576060	105576223	+	ENSG00000170017	own-gene 3' UTR	1	ENSG00000170017	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
344226	4	55425949	55426175	+	ENSG00000134851	own-gene 3' UTR	1	ENSG00000134851	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
297225	22	28794832	28795186	-	ENSG00000100219	own-gene 3' UTR	1	ENSG00000100219	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
129669	13	97393610	97394120	+	ENSG00000139793	own-gene 3' UTR	1	ENSG00000139793	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
401923	6	63583276	63583385	+	ENSG00000112245	own-gene 3' UTR	2	ENSG00000112245,ENSG00000285976	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
157022	15	60372687	60373306	-	ENSG00000182718	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
322917	3	122879359	122880144	+	ENSG00000138463	own-gene 3' UTR	1	ENSG00000138463	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
204466	17	75135987	75135988	-	ENSG00000189159	own-gene 3' UTR	1	ENSG00000189159	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
111374	12	92143461	92144437	-	ENSG00000133639	own-gene 3' UTR	1	ENSG00000133639	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
156996	15	60347325	60347549	-	ENSG00000182718	own-gene 3' UTR	1	ENSG00000182718	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
380428	5	134157040	134157119	-	ENSG00000113558	own-gene 3' UTR	1	ENSG00000113558	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
21173	1	100026371	100026892	+	ENSG00000117620	own-gene 3' UTR	2	ENSG00000117620	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
231237	19	47784685	47784686	+	ENSG00000178980	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
72329	11	1837520	1837521	+	ENSG00000149043	own-gene 3' UTR	1	ENSG00000149043	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
89116	11	108147523	108147603	+	ENSG00000075239	own-gene 3' UTR	1	ENSG00000075239	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
440693	7	129830731	129830739	-	ENSG00000186591	own-gene 3' UTR	1	ENSG00000186591	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
387818	5	177596078	177596116	+	ENSG00000184840	own-gene 3' UTR	1	ENSG00000184840	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
34211	1	171593103	171594240	+	ENSG00000117523	own-gene 3' UTR	1	ENSG00000117523	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
166924	16	3022235	3022383	+	ENSG00000006327	own-gene 3' UTR	1	ENSG00000006327	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
249539	2	86503429	86503506	-	ENSG00000115561	own-gene 3' UTR	1	ENSG00000115561	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
78451	11	46383640	46383806	+	ENSG00000149091	other-gene 3' UTR	1	ENSG00000110492	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
266783	2	190969263	190969388	-	ENSG00000115415	own-gene 3' UTR	1	ENSG00000115415	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
294224	21	46664607	46665124	+	ENSG00000160310	own-gene 3' UTR	1	ENSG00000160310	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
328506	3	152465723	152465780	+	ENSG00000152601	own-gene 3' UTR	1	ENSG00000152601	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
132323	14	21210519	21210730	-	ENSG00000092199	own-gene 3' UTR	1	ENSG00000092199	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
286814	20	59028684	59028741	-	ENSG00000124172	own-gene 3' UTR	1	ENSG00000124172	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
231739	19	48961674	48961798	+	ENSG00000087088	own-gene 3' UTR	1	ENSG00000087088	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
199991	17	59840238	59840682	+	ENSG00000062716	own-gene 3' UTR	1	ENSG00000062716	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
129588	13	97224116	97225480	+	ENSG00000139793	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
457048	8	73984266	73984746	+	ENSG00000175606	exonic, not 3' UTR	1		False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
484869	9	128695968	128696396	+	ENSG00000119335	own-gene 3' UTR	1	ENSG00000119335	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
475421	9	73165028	73165578	+	ENSG00000135046	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
5197	1	21217246	21217730	-	ENSG00000117298	own-gene 3' UTR	1	ENSG00000117298	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
328021	3	150541992	150542046	-	ENSG00000120742	own-gene 3' UTR	1	ENSG00000120742	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
39832	1	203853529	203854312	+	ENSG00000058673	own-gene 3' UTR	2	ENSG00000058673,ENSG00000257315	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
228689	19	40378482	40378483	+	ENSG00000105223	own-gene 3' UTR	1	ENSG00000105223	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
230382	19	45471704	45472089	+	ENSG00000125740	own-gene 3' UTR	1	ENSG00000125740	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
4761	1	19626465	19626629	+	ENSG00000173436	own-gene 3' UTR	3	ENSG00000173436,ENSG00000270136	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
393220	6	21595613	21597164	+	ENSG00000124766	own-gene 3' UTR	1	ENSG00000124766	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
77246	11	33709349	33709470	-	ENSG00000284969	other-gene 3' UTR	2	ENSG00000085063	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
192843	17	35846937	35847242	+	ENSG00000270647	own-gene 3' UTR	1	ENSG00000270647	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
159061	15	67194774	67195195	+	ENSG00000166949	own-gene 3' UTR	1	ENSG00000166949	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
434166	7	96688761	96688876	-	ENSG00000127922	own-gene 3' UTR	1	ENSG00000127922	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
485871	9	131576769	131576775	-	ENSG00000107263	own-gene 3' UTR	1	ENSG00000107263	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
221021	19	10221432	10221843	-	ENSG00000130816	other-gene 3' UTR	2	ENSG00000267534	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
80422	11	61966250	61967019	-	ENSG00000167996	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
157030	15	60383075	60383994	-	ENSG00000182718	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
383856	5	149495893	149496155	-	ENSG00000113712	own-gene 3' UTR	2	ENSG00000113712	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
157032	15	60384966	60385867	-	ENSG00000182718	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
224253	19	18169634	18170615	+	ENSG00000268173	own-gene 3' UTR	2	ENSG00000105647,ENSG00000268173	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
219479	19	5688135	5688522	+	ENSG00000130255	other-gene 3' UTR	2	ENSG00000167733	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
60568	10	71816297	71816408	-	ENSG00000197746	own-gene 3' UTR	1	ENSG00000197746	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
317366	3	88051949	88052475	-	ENSG00000163320	own-gene 3' UTR	1	ENSG00000163320	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
33731	1	169132500	169132749	+	ENSG00000143153	own-gene 3' UTR	1	ENSG00000143153	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
232391	19	50483124	50483901	+	ENSG00000161671	own-gene 3' UTR	1	ENSG00000161671	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
419317	7	5925728	5925976	+	ENSG00000122674	own-gene 3' UTR	1	ENSG00000122674	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
272780	2	224473898	224473979	-	ENSG00000036257	own-gene 3' UTR	1	ENSG00000036257	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
33728	1	169131308	169131910	+	ENSG00000143153	own-gene 3' UTR	1	ENSG00000143153	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
186734	17	7578917	7579006	+	ENSG00000277957	other-gene 3' UTR	2	ENSG00000161960	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
391547	6	14135721	14135890	+	ENSG00000112149	own-gene 3' UTR	1	ENSG00000112149	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
211071	18	21700297	21700865	+	ENSG00000101752	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
285333	20	50123765	50123778	-	ENSG00000124208	other-gene 3' UTR	2	ENSG00000240849	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
174749	16	30744280	30744281	+	ENSG00000080603	other-gene 3' UTR	3	ENSG00000281991,ENSG00000282034	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
400594	6	47626507	47627141	+	ENSG00000198087	own-gene 3' UTR	1	ENSG00000198087	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
348641	4	87140528	87141050	+	ENSG00000172493	own-gene 3' UTR	1	ENSG00000172493	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
312272	3	49724293	49724890	-	ENSG00000176095	own-gene 3' UTR	1	ENSG00000176095	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
179345	16	69704220	69704664	+	ENSG00000102908	own-gene 3' UTR	2	ENSG00000102908	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
206768	17	81241141	81241310	+	ENSG00000224877	own-gene 3' UTR	1	ENSG00000224877	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
231122	19	47487636	47487642	-	ENSG00000105402	own-gene 3' UTR	2	ENSG00000105402	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
318524	3	101860818	101860871	+	ENSG00000144802	own-gene 3' UTR	1	ENSG00000144802	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
47556	1	244853380	244853397	-	ENSG00000153187	own-gene 3' UTR	1	ENSG00000153187	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
304391	3	10127189	10127190	+	ENSG00000254999	own-gene 3' UTR	1	ENSG00000254999	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
336529	3	197952136	197953227	-	ENSG00000114473	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
220984	19	10133344	10133419	-	ENSG00000130816	own-gene 3' UTR	1	ENSG00000130816	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
375466	5	95954112	95955277	-	ENSG00000118985	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
232139	19	49860739	49860742	+	ENSG00000104960	own-gene 3' UTR	1	ENSG00000104960	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
63264	10	84153050	84153323	+	ENSG00000165678	own-gene 3' UTR	1	ENSG00000165678	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
279155	20	17607125	17607538	+	ENSG00000125868	own-gene 3' UTR	1	ENSG00000125868	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
109161	12	71609598	71610073	-	ENSG00000133858	own-gene 3' UTR	1	ENSG00000133858	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
256998	2	130370143	130370444	+	ENSG00000072135	own-gene 3' UTR	1	ENSG00000072135	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
44628	1	230069136	230069933	+	ENSG00000143641	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
376874	5	109334703	109336286	-	ENSG00000198961	own-gene 3' UTR	1	ENSG00000198961	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
123007	13	31143783	31144138	-	ENSG00000120694	own-gene 3' UTR	1	ENSG00000120694	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
72594	11	3000926	3000933	-	ENSG00000110619	own-gene 3' UTR	1	ENSG00000110619	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
336486	3	197889064	197889425	-	ENSG00000114473	own-gene 3' UTR	1	ENSG00000114473	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
186566	17	7254679	7254913	+	ENSG00000170291	own-gene 3' UTR	1	ENSG00000170291	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
347736	4	83086101	83086126	-	ENSG00000145287	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
415864	6	158797853	158799278	-	ENSG00000092820	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
432691	7	88205112	88205448	-	ENSG00000075142	own-gene 3' UTR	1	ENSG00000075142	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
301072	22	41906957	41907305	+	ENSG00000198911	own-gene 3' UTR	1	ENSG00000198911	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
30218	1	155138849	155138853	+	ENSG00000169242	other-gene 3' UTR	1	ENSG00000169241	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
91278	11	118747762	118749033	-	ENSG00000110367	own-gene 3' UTR	1	ENSG00000110367	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
377488	5	112876384	112876734	-	ENSG00000129625	own-gene 3' UTR	1	ENSG00000129625	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
236981	2	20249694	20250766	-	ENSG00000055917	own-gene 3' UTR	1	ENSG00000055917	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
47537	1	244843151	244843297	+	ENSG00000203667	own-gene 3' UTR	1	ENSG00000203667	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
72616	11	3055271	3055948	-	ENSG00000110619	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
223547	19	16550845	16550850	-	ENSG00000141979	other-gene 3' UTR	2	ENSG00000127526	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
246347	2	65086852	65086856	-	ENSG00000138069	own-gene 3' UTR	1	ENSG00000138069	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
106028	12	56159564	56160717	+	ENSG00000196465	other-gene 3' UTR	2	ENSG00000092841	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
80658	11	62690238	62690280	-	ENSG00000234857	own-gene 3' UTR	2	ENSG00000168000,ENSG00000234857	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
499135	X	101626843	101627843	+	ENSG00000102401	own-gene 3' UTR	1	ENSG00000102401	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
373133	5	80650499	80650897	-	ENSG00000228716	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
436986	7	105565107	105565510	-	ENSG00000185055	own-gene 3' UTR	1	ENSG00000185055	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
376272	5	103029712	103029716	+	ENSG00000145730	own-gene 3' UTR	1	ENSG00000145730	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
84704	11	75421822	75422302	+	ENSG00000149273	own-gene 3' UTR	1	ENSG00000149273	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
98446	12	15881628	15882221	-	ENSG00000151491	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
28746	1	150626704	150627490	-	ENSG00000143420	own-gene 3' UTR	1	ENSG00000143420	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
199843	17	59693825	59695004	+	ENSG00000141367	own-gene 3' UTR	1	ENSG00000141367	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
371578	5	75371807	75372864	-	ENSG00000113163	own-gene 3' UTR	1	ENSG00000113163	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
485831	9	131499722	131500197	+	ENSG00000130723	own-gene 3' UTR	1	ENSG00000130723	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
32641	1	161963686	161964137	+	ENSG00000118217	own-gene 3' UTR	1	ENSG00000118217	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
276145	2	241042221	241044153	+	ENSG00000162804	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
